"region","cell_class","panel","gene","bin","z_pre","offset","z_post"
"A9","Oligo","METAB","PFKL",0.65,-0.00446956099148629,-0.0012934658836566,-0.00317609510782969
"A9","Oligo","METAB","PFKL",0.75,0.00671105939756717,0.000314342446984168,0.006396716950583
"A9","Oligo","METAB","PFKL",0.85,-0.0398828475743311,-0.00373821331841382,-0.0361446342559173
"A9","Oligo","METAB","PFKL",0.95,-0.145533993690853,-0.00434124266746034,-0.141192751023393
"A9","Oligo","METAB","PFKM",0.15,0.0243337738154361,0.00467152371260965,0.0196622501028265
"A9","Oligo","METAB","PFKM",0.25,0.0368101685804563,0.0048563391229491,0.0319538294575072
"A9","Oligo","METAB","PFKM",0.35,0.0388212799406824,0.000713921882012431,0.0381073580586699
"A9","Oligo","METAB","PFKM",0.45,0.0190133625302391,-0.00529254025519682,0.0243059027854359
"A9","Oligo","METAB","PFKM",0.55,-0.00136002834371303,-0.00271949507558895,0.00135946673187593
"A9","Oligo","METAB","PFKM",0.65,0.0111521880848618,-0.0012934658836566,0.0124456539685184
"A9","Oligo","METAB","PFKM",0.75,-0.036800870047458,0.000314342446984168,-0.0371152124944421
"A9","Oligo","METAB","PFKM",0.85,-0.0384021834845658,-0.00373821331841382,-0.0346639701661519
"A9","Oligo","METAB","PFKM",0.95,-0.00885662582786085,-0.00434124266746034,-0.00451538316040051
"A9","Oligo","METAB","ALDOA",0.15,0.0325465382551324,0.00467152371260965,0.0278750145425227
"A9","Oligo","METAB","ALDOA",0.25,0.0130266208847823,0.0048563391229491,0.00817028176183318
"A9","Oligo","METAB","ALDOA",0.35,0.0202393410804643,0.000713921882012431,0.0195254191984519
"A9","Oligo","METAB","ALDOA",0.45,-0.0108698869640274,-0.00529254025519682,-0.00557734670883058
"A9","Oligo","METAB","ALDOA",0.55,-0.0195444312833007,-0.00271949507558895,-0.0168249362077118
"A9","Oligo","METAB","ALDOA",0.65,-0.00017988750243901,-0.0012934658836566,0.00111357838121759
"A9","Oligo","METAB","ALDOA",0.75,-0.0168970005795261,0.000314342446984168,-0.0172113430265102
"A9","Oligo","METAB","ALDOA",0.85,-0.00510477571256856,-0.00373821331841382,-0.00136656239415474
"A9","Oligo","METAB","ALDOA",0.95,-0.037735909939424,-0.00434124266746034,-0.0333946672719636
"A9","Oligo","METAB","ALDOC",0.15,0.0128840414836736,0.00467152371260965,0.00821251777106393
"A9","Oligo","METAB","ALDOC",0.25,0.0163942837557812,0.0048563391229491,0.0115379446328321
"A9","Oligo","METAB","ALDOC",0.35,0.0408058493376849,0.000713921882012431,0.0400919274556725
"A9","Oligo","METAB","ALDOC",0.45,-0.00109183600792717,-0.00529254025519682,0.00420070424726964
"A9","Oligo","METAB","ALDOC",0.55,-0.0530215784428784,-0.00271949507558895,-0.0503020833672895
"A9","Oligo","METAB","ALDOC",0.65,0.0549681663723176,-0.0012934658836566,0.0562616322559742
"A9","Oligo","METAB","ALDOC",0.75,-0.0429825747072566,0.000314342446984168,-0.0432969171542408
"A9","Oligo","METAB","ALDOC",0.85,-0.0154605538969238,-0.00373821331841382,-0.0117223405785099
"A9","Oligo","METAB","ALDOC",0.95,-0.020823112394846,-0.00434124266746034,-0.0164818697273856
"A9","Oligo","METAB","ENO1",0.15,0.048564917122277,0.00467152371260965,0.0438933934096673
"A9","Oligo","METAB","ENO1",0.25,0.0170625543860702,0.0048563391229491,0.0122062152631211
"A9","Oligo","METAB","ENO1",0.35,0.0112296488652685,0.000713921882012431,0.0105157269832561
"A9","Oligo","METAB","ENO1",0.45,0.00164945009552561,-0.00529254025519682,0.00694199035072243
"A9","Oligo","METAB","ENO1",0.55,-0.0444425271494825,-0.00271949507558895,-0.0417230320738935
"A9","Oligo","METAB","ENO1",0.65,0.0191398282777676,-0.0012934658836566,0.0204332941614242
"A9","Oligo","METAB","ENO1",0.75,-0.0309831784131685,0.000314342446984168,-0.0312975208601526
"A9","Oligo","METAB","ENO1",0.85,-0.00202813935489666,-0.00373821331841382,0.00171007396351716
"A9","Oligo","METAB","ENO1",0.95,-0.031616320107647,-0.00434124266746034,-0.0272750774401867
"A9","Oligo","METAB","ENO2",0.15,0.0784922159334999,0.00467152371260965,0.0738206922208903
"A9","Oligo","METAB","ENO2",0.25,0.0427879855453585,0.0048563391229491,0.0379316464224094
"A9","Oligo","METAB","ENO2",0.35,0.0623681109106585,0.000713921882012431,0.0616541890286461
"A9","Oligo","METAB","ENO2",0.45,0.00788066856462079,-0.00529254025519682,0.0131732088198176
"A9","Oligo","METAB","ENO2",0.55,-0.0257625085462076,-0.00271949507558895,-0.0230430134706186
"A9","Oligo","METAB","ENO2",0.65,0.00875784335332651,-0.0012934658836566,0.0100513092369831
"A9","Oligo","METAB","ENO2",0.75,-0.0515754017922019,0.000314342446984168,-0.0518897442391861
"A9","Oligo","METAB","ENO2",0.85,-0.0447748429054382,-0.00373821331841382,-0.0410366295870244
"A9","Oligo","METAB","ENO2",0.95,-0.0575957560910186,-0.00434124266746034,-0.0532545134235583
"A9","Oligo","METAB","HK1",0.15,0.0124171797203555,0.00467152371260965,0.00774565600774585
"A9","Oligo","METAB","HK1",0.25,0.0340033211700538,0.0048563391229491,0.0291469820471047
"A9","Oligo","METAB","HK1",0.35,0.0391234068439468,0.000713921882012431,0.0384094849619344
"A9","Oligo","METAB","HK1",0.45,-0.0318218395255825,-0.00529254025519682,-0.0265292992703857
"A9","Oligo","METAB","HK1",0.55,-0.0344018393677252,-0.00271949507558895,-0.0316823442921363
"A9","Oligo","METAB","HK1",0.65,-0.0228067277967011,-0.0012934658836566,-0.0215132619130445
"A9","Oligo","METAB","HK1",0.75,-0.0108969562487771,0.000314342446984168,-0.0112112986957613
"A9","Oligo","METAB","HK1",0.85,-0.02199550555934,-0.00373821331841382,-0.0182572922409262
"A9","Oligo","METAB","HK1",0.95,0.0353213410309365,-0.00434124266746034,0.0396625836983968
"A9","Oligo","METAB","HK2",0.15,-0.0414681257554077,0.00467152371260965,-0.0461396494680174
"A9","Oligo","METAB","HK2",0.25,0.00247230491841545,0.0048563391229491,-0.00238403420453364
"A9","Oligo","METAB","HK2",0.35,0.0280537321005372,0.000713921882012431,0.0273398102185247
"A9","Oligo","METAB","HK2",0.45,-0.0383070774974156,-0.00529254025519682,-0.0330145372422188
"A9","Oligo","METAB","HK2",0.55,-0.0269584492622609,-0.00271949507558895,-0.0242389541866719
"A9","Oligo","METAB","HK2",0.65,-0.0244346527388153,-0.0012934658836566,-0.0231411868551587
"A9","Oligo","METAB","HK2",0.75,8.13573246595228e-05,0.000314342446984168,-0.000232985122324645
"A9","Oligo","METAB","HK2",0.85,0.0216504355809289,-0.00373821331841382,0.0253886488993427
"A9","Oligo","METAB","HK2",0.95,0.0471185386405665,-0.00434124266746034,0.0514597813080268
"A9","Oligo","METAB","GPI",0.15,0.0251284633557718,0.00467152371260965,0.0204569396431622
"A9","Oligo","METAB","GPI",0.25,0.036697481162692,0.0048563391229491,0.0318411420397429
"A9","Oligo","METAB","GPI",0.35,-0.00333510128593189,0.000713921882012431,-0.00404902316794433
"A9","Oligo","METAB","GPI",0.45,-0.113569322629617,-0.00529254025519682,-0.10827678237442
"A9","Oligo","METAB","GPI",0.55,0.00631503529527193,-0.00271949507558895,0.00903453037086089
"A9","Oligo","METAB","GPI",0.65,-0.0139683566928847,-0.0012934658836566,-0.0126748908092281
"A9","Oligo","METAB","GPI",0.75,0.0188782778993723,0.000314342446984168,0.0185639354523882
"A9","Oligo","METAB","GPI",0.85,-0.034968540298475,-0.00373821331841382,-0.0312303269800612
"A9","Oligo","METAB","GPI",0.95,-0.0378432486318499,-0.00434124266746034,-0.0335020059643896
"A9","Oligo","METAB","SLC2A1",0.15,-0.00730993162658691,0.00467152371260965,-0.0119814553391966
"A9","Oligo","METAB","SLC2A1",0.25,-0.0172259561857041,0.0048563391229491,-0.0220822953086532
"A9","Oligo","METAB","SLC2A1",0.35,-0.0266682660658327,0.000713921882012431,-0.0273821879478452
"A9","Oligo","METAB","SLC2A1",0.45,-0.000583093266993973,-0.00529254025519682,0.00470944698820285
"A9","Oligo","METAB","SLC2A1",0.55,-0.0195050582644261,-0.00271949507558895,-0.0167855631888372
"A9","Oligo","METAB","SLC2A1",0.65,-0.00751031438412445,-0.0012934658836566,-0.00621684850046785
"A9","Oligo","METAB","SLC2A1",0.75,0.00746138642828747,0.000314342446984168,0.0071470439813033
"A9","Oligo","METAB","SLC2A1",0.85,0.0387541628798365,-0.00373821331841382,0.0424923761982503
"A9","Oligo","METAB","SLC2A1",0.95,0.0100683897331562,-0.00434124266746034,0.0144096324006165
"A9","Oligo","METAB","SLC2A3",0.15,0.00200018114653958,0.00467152371260965,-0.00267134256607008
"A9","Oligo","METAB","SLC2A3",0.25,0.0303207319757835,0.0048563391229491,0.0254643928528344
"A9","Oligo","METAB","SLC2A3",0.35,0.0163853816080442,0.000713921882012431,0.0156714597260318
"A9","Oligo","METAB","SLC2A3",0.45,-0.0487792277722515,-0.00529254025519682,-0.0434866875170547
"A9","Oligo","METAB","SLC2A3",0.55,-0.0055644219690193,-0.00271949507558895,-0.00284492689343035
"A9","Oligo","METAB","SLC2A3",0.65,-0.0143229282308719,-0.0012934658836566,-0.0130294623472153
"A9","Oligo","METAB","SLC2A3",0.75,-0.00315293385629926,0.000314342446984168,-0.00346727630328343
"A9","Oligo","METAB","SLC2A3",0.85,-0.0175570463074998,-0.00373821331841382,-0.013818832989086
"A9","Oligo","METAB","SLC2A3",0.95,-0.00187956268784451,-0.00434124266746034,0.00246167997961583
"A9","Oligo","METAB","PYGB",0.15,-0.047807859243283,0.00467152371260965,-0.0524793829558926
"A9","Oligo","METAB","PYGB",0.25,0.0111441617679099,0.0048563391229491,0.0062878226449608
"A9","Oligo","METAB","PYGB",0.35,0.0285976806990337,0.000713921882012431,0.0278837588170212
"A9","Oligo","METAB","PYGB",0.45,-0.0132187606943213,-0.00529254025519682,-0.00792622043912446
"A9","Oligo","METAB","PYGB",0.55,0.0481879973250941,-0.00271949507558895,0.050907492400683
"A9","Oligo","METAB","PYGB",0.65,-0.0268836782074705,-0.0012934658836566,-0.0255902123238139
"A9","Oligo","METAB","PYGB",0.75,0.0536404818554745,0.000314342446984168,0.0533261394084903
"A9","Oligo","METAB","PYGB",0.85,-0.0536445583846205,-0.00373821331841382,-0.0499063450662067
"A9","Oligo","METAB","PYGB",0.95,-0.0254459936164501,-0.00434124266746034,-0.0211047509489897
"A9","Oligo","METAB","GYS1",0.15,-0.0446836894328222,0.00467152371260965,-0.0493552131454318
"A9","Oligo","METAB","GYS1",0.25,0.0211381603950893,0.0048563391229491,0.0162818212721402
"A9","Oligo","METAB","GYS1",0.35,-0.00697246472869876,0.000713921882012431,-0.00768638661071119
"A9","Oligo","METAB","GYS1",0.45,-0.0203445880919532,-0.00529254025519682,-0.0150520478367564
"A9","Oligo","METAB","GYS1",0.55,-0.00408929198838795,-0.00271949507558895,-0.001369796912799
"A9","Oligo","METAB","GYS1",0.65,-0.0194399612493157,-0.0012934658836566,-0.0181464953656591
"A9","Oligo","METAB","GYS1",0.75,0.012727037214451,0.000314342446984168,0.0124126947674669
"A9","Oligo","METAB","GYS1",0.85,0.00287186694271602,-0.00373821331841382,0.00661008026112984
"A9","Oligo","METAB","GYS1",0.95,0.0336246525440654,-0.00434124266746034,0.0379658952115258
"A9","Oligo","METAB","GLUL",0.15,0.0209721337465922,0.00467152371260965,0.0163006100339826
"A9","Oligo","METAB","GLUL",0.25,-0.0313032953538899,0.0048563391229491,-0.036159634476839
"A9","Oligo","METAB","GLUL",0.35,0.037289922502052,0.000713921882012431,0.0365760006200396
"A9","Oligo","METAB","GLUL",0.45,0.0986897929320051,-0.00529254025519682,0.103982333187202
"A9","Oligo","METAB","GLUL",0.55,0.0183992238159763,-0.00271949507558895,0.0211187188915652
"A9","Oligo","METAB","GLUL",0.65,0.00439758532102529,-0.0012934658836566,0.00569105120468189
"A9","Oligo","METAB","GLUL",0.75,0.0563533114069168,0.000314342446984168,0.0560389689599326
"A9","Oligo","METAB","GLUL",0.85,-0.033140778375607,-0.00373821331841382,-0.0294025650571932
"A9","Oligo","METAB","GLUL",0.95,-0.239029154583529,-0.00434124266746034,-0.234687911916068
"A9","Oligo","METAB","PDK1",0.15,-0.0211878327169878,0.00467152371260965,-0.0258593564295975
"A9","Oligo","METAB","PDK1",0.25,-0.057920190929645,0.0048563391229491,-0.0627765300525941
"A9","Oligo","METAB","PDK1",0.35,0.0150856882621481,0.000713921882012431,0.0143717663801357
"A9","Oligo","METAB","PDK1",0.45,-0.0503280218105759,-0.00529254025519682,-0.045035481555379
"A9","Oligo","METAB","PDK1",0.55,-0.0181043861980402,-0.00271949507558895,-0.0153848911224512
"A9","Oligo","METAB","PDK1",0.65,-0.0109666928392438,-0.0012934658836566,-0.00967322695558715
"A9","Oligo","METAB","PDK1",0.75,0.0625733440592726,0.000314342446984168,0.0622590016122885
"A9","Oligo","METAB","PDK1",0.85,-0.0152236165034569,-0.00373821331841382,-0.0114854031850431
"A9","Oligo","METAB","PDK1",0.95,0.14530639449648,-0.00434124266746034,0.14964763716394
"A9","OPC","HK","ACTB",0.15,0.0907256090145511,0.00740630245607054,0.0833193065584806
"A9","OPC","HK","ACTB",0.25,-0.208467909131422,0.00227750488422256,-0.210745414015645
"A9","OPC","HK","ACTB",0.35,-0.13083726070948,-0.00224706086647858,-0.128590199843001
"A9","OPC","HK","ACTB",0.45,0.319174817459835,0.00315804799017965,0.316016769469656
"A9","OPC","HK","ACTB",0.55,-0.0100844065507403,-0.000314585899551139,-0.00976982065118921
"A9","OPC","HK","ACTB",0.65,0.143039879520718,0.000393811122600869,0.142646068398117
"A9","OPC","HK","ACTB",0.75,-0.0603544897246523,0.00132967950584742,-0.0616841692304997
"A9","OPC","HK","ACTB",0.85,0.0896416351034756,-0.00207828675561529,0.0917199218590909
"A9","OPC","HK","ACTB",0.95,0.0840526070291229,-0.000338184095143964,0.0843907911242669
"A9","OPC","HK","GAPDH",0.15,0.214073409473704,0.00740630245607054,0.206667107017633
"A9","OPC","HK","GAPDH",0.25,-0.159639381028552,0.00227750488422256,-0.161916885912774
"A9","OPC","HK","GAPDH",0.35,-0.0223590471678199,-0.00224706086647858,-0.0201119863013414
"A9","OPC","HK","GAPDH",0.45,0.311377955550554,0.00315804799017965,0.308219907560374
"A9","OPC","HK","GAPDH",0.55,-0.119426318345723,-0.000314585899551139,-0.119111732446172
"A9","OPC","HK","GAPDH",0.65,0.156107697333701,0.000393811122600869,0.1557138862111
"A9","OPC","HK","GAPDH",0.75,-0.0430652255004573,0.00132967950584742,-0.0443949050063047
"A9","OPC","HK","GAPDH",0.85,0.031454755209564,-0.00207828675561529,0.0335330419651793
"A9","OPC","HK","GAPDH",0.95,0.0219974993827772,-0.000338184095143964,0.0223356834779212
"A9","OPC","HK","B2M",0.15,0.25948034137215,0.00740630245607054,0.252074038916079
"A9","OPC","HK","B2M",0.25,-0.166792819336893,0.00227750488422256,-0.169070324221116
"A9","OPC","HK","B2M",0.35,0.0308629383845417,-0.00224706086647858,0.0331099992510203
"A9","OPC","HK","B2M",0.45,0.130216320273583,0.00315804799017965,0.127058272283403
"A9","OPC","HK","B2M",0.55,-0.0494413248107371,-0.000314585899551139,-0.0491267389111859
"A9","OPC","HK","B2M",0.65,0.081073351845479,0.000393811122600869,0.0806795407228782
"A9","OPC","HK","B2M",0.75,0.05410147562083,0.00132967950584742,0.0527717961149826
"A9","OPC","HK","B2M",0.85,-0.0163568506746782,-0.00207828675561529,-0.0142785639190629
"A9","OPC","HK","B2M",0.95,-0.13000732349044,-0.000338184095143964,-0.129669139395296
"A9","OPC","HK","PGK1",0.15,0.0636416997892099,0.00740630245607054,0.0562353973331394
"A9","OPC","HK","PGK1",0.25,-0.0237152713626906,0.00227750488422256,-0.0259927762469132
"A9","OPC","HK","PGK1",0.35,0.0212396838538675,-0.00224706086647858,0.0234867447203461
"A9","OPC","HK","PGK1",0.45,-0.0260066172210319,0.00315804799017965,-0.0291646652112115
"A9","OPC","HK","PGK1",0.55,-0.00761082999113966,-0.000314585899551139,-0.00729624409158852
"A9","OPC","HK","PGK1",0.65,-0.015273711892727,0.000393811122600869,-0.0156675230153278
"A9","OPC","HK","PGK1",0.75,0.0531551794439778,0.00132967950584742,0.0518254999381303
"A9","OPC","HK","PGK1",0.85,-0.0402138937907275,-0.00207828675561529,-0.0381356070351122
"A9","OPC","HK","PGK1",0.95,0.0113450249220571,-0.000338184095143964,0.0116832090172011
"A9","OPC","HK","TBP",0.15,-0.0193708615794916,0.00740630245607054,-0.0267771640355622
"A9","OPC","HK","TBP",0.25,0.00767058629116954,0.00227750488422256,0.00539308140694698
"A9","OPC","HK","TBP",0.35,0.0335935140662674,-0.00224706086647858,0.0358405749327459
"A9","OPC","HK","TBP",0.45,-0.0289889490511356,0.00315804799017965,-0.0321469970413153
"A9","OPC","HK","TBP",0.55,0.0120135046019924,-0.000314585899551139,0.0123280905015435
"A9","OPC","HK","TBP",0.65,-0.00104318210068422,0.000393811122600869,-0.00143699322328509
"A9","OPC","HK","TBP",0.75,-0.0112303602859909,0.00132967950584742,-0.0125600397918383
"A9","OPC","HK","TBP",0.85,-0.00794144588539858,-0.00207828675561529,-0.00586315912978329
"A9","OPC","HK","TBP",0.95,-0.0169949080997027,-0.000338184095143964,-0.0166567240045588
"A9","OPC","HK","RPL13A",0.15,0.0408309153712246,0.00740630245607054,0.0334246129151541
"A9","OPC","HK","RPL13A",0.25,-0.0689313787435647,0.00227750488422256,-0.0712088836277873
"A9","OPC","HK","RPL13A",0.35,0.0438562415446763,-0.00224706086647858,0.0461033024111549
"A9","OPC","HK","RPL13A",0.45,0.0507364387424629,0.00315804799017965,0.0475783907522833
"A9","OPC","HK","RPL13A",0.55,0.00193271102608915,-0.000314585899551139,0.00224729692564028
"A9","OPC","HK","RPL13A",0.65,0.11421509399969,0.000393811122600869,0.11382128287709
"A9","OPC","HK","RPL13A",0.75,-0.0756266987404711,0.00132967950584742,-0.0769563782463185
"A9","OPC","HK","RPL13A",0.85,0.00892588774399056,-0.00207828675561529,0.0110041744996058
"A9","OPC","HK","RPL13A",0.95,-0.0174459702777743,-0.000338184095143964,-0.0171077861826303
"A9","OPC","HK","HPRT1",0.15,-0.0611828389625505,0.00740630245607054,-0.068589141418621
"A9","OPC","HK","HPRT1",0.25,-0.000142622207833704,0.00227750488422256,-0.00242012709205626
"A9","OPC","HK","HPRT1",0.35,-0.0194924462557888,-0.00224706086647858,-0.0172453853893102
"A9","OPC","HK","HPRT1",0.45,-0.118419073154431,0.00315804799017965,-0.121577121144611
"A9","OPC","HK","HPRT1",0.55,0.0157073524907256,-0.000314585899551139,0.0160219383902768
"A9","OPC","HK","HPRT1",0.65,-0.013076840676639,0.000393811122600869,-0.0134706517992399
"A9","OPC","HK","HPRT1",0.75,0.0906788742804261,0.00132967950584742,0.0893491947745787
"A9","OPC","HK","HPRT1",0.85,-0.0324050420068214,-0.00207828675561529,-0.0303267552512062
"A9","OPC","HK","HPRT1",0.95,-0.0377280468341688,-0.000338184095143964,-0.0373898627390248
"A9","OPC","HK","PPIA",0.15,0.142864556023732,0.00740630245607054,0.135458253567661
"A9","OPC","HK","PPIA",0.25,-0.0750073700015222,0.00227750488422256,-0.0772848748857448
"A9","OPC","HK","PPIA",0.35,0.0127762997862255,-0.00224706086647858,0.0150233606527041
"A9","OPC","HK","PPIA",0.45,0.0953183866699461,0.00315804799017965,0.0921603386797664
"A9","OPC","HK","PPIA",0.55,-0.0342766327972139,-0.000314585899551139,-0.0339620468976627
"A9","OPC","HK","PPIA",0.65,0.0800990235023235,0.000393811122600869,0.0797052123797227
"A9","OPC","HK","PPIA",0.75,-0.0245063033416821,0.00132967950584742,-0.0258359828475295
"A9","OPC","HK","PPIA",0.85,-0.0102137143348717,-0.00207828675561529,-0.00813542757925644
"A9","OPC","HK","PPIA",0.95,0.0311799228751946,-0.000338184095143964,0.0315181069703386
"A9","OPC","HK","YWHAZ",0.15,0.00401585906609705,0.00740630245607054,-0.00339044338997349
"A9","OPC","HK","YWHAZ",0.25,0.0314625039243193,0.00227750488422256,0.0291849990400968
"A9","OPC","HK","YWHAZ",0.35,-0.0315992976520424,-0.00224706086647858,-0.0293522367855638
"A9","OPC","HK","YWHAZ",0.45,-0.0257089567980684,0.00315804799017965,-0.0288670047882481
"A9","OPC","HK","YWHAZ",0.55,0.0283547912592897,-0.000314585899551139,0.0286693771588408
"A9","OPC","HK","YWHAZ",0.65,0.00445032950387561,0.000393811122600869,0.00405651838127474
"A9","OPC","HK","YWHAZ",0.75,0.0185622094708601,0.00132967950584742,0.0172325299650127
"A9","OPC","HK","YWHAZ",0.85,-0.0195579119212321,-0.00207828675561529,-0.0174796251656168
"A9","OPC","HK","YWHAZ",0.95,-0.013538912176091,-0.000338184095143964,-0.013200728080947
"A9","OPC","HK","SDHA",0.15,-0.0145567974460101,0.00740630245607054,-0.0219630999020806
"A9","OPC","HK","SDHA",0.25,-0.025269242996809,0.00227750488422256,-0.0275467478810316
"A9","OPC","HK","SDHA",0.35,0.00229526519139545,-0.00224706086647858,0.00454232605787404
"A9","OPC","HK","SDHA",0.45,-0.0804019506358736,0.00315804799017965,-0.0835599986260533
"A9","OPC","HK","SDHA",0.55,0.00370264070721236,-0.000314585899551139,0.0040172266067635
"A9","OPC","HK","SDHA",0.65,-0.0013416845367608,0.000393811122600869,-0.00173549565936167
"A9","OPC","HK","SDHA",0.75,0.0230217861642679,0.00132967950584742,0.0216921066584205
"A9","OPC","HK","SDHA",0.85,-5.59943628875514e-05,-0.00207828675561529,0.00202229239272774
"A9","OPC","HK","SDHA",0.95,0.0091431860459561,-0.000338184095143964,0.00948137014110006
"A9","OPC","HK","UBC",0.15,0.160874617732681,0.00740630245607054,0.153468315276611
"A9","OPC","HK","UBC",0.25,-0.109001588219423,0.00227750488422256,-0.111279093103646
"A9","OPC","HK","UBC",0.35,-0.0101524546359015,-0.00224706086647858,-0.00790539376942289
"A9","OPC","HK","UBC",0.45,0.135381645618048,0.00315804799017965,0.132223597627868
"A9","OPC","HK","UBC",0.55,-0.076504955706182,-0.000314585899551139,-0.0761903698066309
"A9","OPC","HK","UBC",0.65,0.0625831150703975,0.000393811122600869,0.0621893039477966
"A9","OPC","HK","UBC",0.75,0.0131545839690574,0.00132967950584742,0.01182490446321
"A9","OPC","HK","UBC",0.85,0.0249151778545732,-0.00207828675561529,0.0269934646101885
"A9","OPC","HK","UBC",0.95,-0.0532086326478121,-0.000338184095143964,-0.0528704485526682
"A9","OPC","HK","RPLP0",0.15,0.0998702732682516,0.00740630245607054,0.0924639708121811
"A9","OPC","HK","RPLP0",0.25,-0.105418943997832,0.00227750488422256,-0.107696448882054
"A9","OPC","HK","RPLP0",0.35,0.0475307764065462,-0.00224706086647858,0.0497778372730248
"A9","OPC","HK","RPLP0",0.45,0.0625878399304367,0.00315804799017965,0.0594297919402571
"A9","OPC","HK","RPLP0",0.55,-0.0256986688266468,-0.000314585899551139,-0.0253840829270957
"A9","OPC","HK","RPLP0",0.65,0.104959557031718,0.000393811122600869,0.104565745909117
"A9","OPC","HK","RPLP0",0.75,-0.0465412494318075,0.00132967950584742,-0.0478709289376549
"A9","OPC","HK","RPLP0",0.85,0.00878695546670751,-0.00207828675561529,0.0108652422223228
"A9","OPC","HK","RPLP0",0.95,-0.0240117579008453,-0.000338184095143964,-0.0236735738057013
"A9","OPC","HK","GUSB",0.15,0.0135674244194905,0.00740630245607054,0.00616112196342
"A9","OPC","HK","GUSB",0.25,0.0114016681097347,0.00227750488422256,0.00912416322551217
"A9","OPC","HK","GUSB",0.35,0.0388260711358214,-0.00224706086647858,0.0410731320022999
"A9","OPC","HK","GUSB",0.45,0.000537020180101115,0.00315804799017965,-0.00262102781007854
"A9","OPC","HK","GUSB",0.55,0.00833069235254571,-0.000314585899551139,0.00864527825209685
"A9","OPC","HK","GUSB",0.65,-0.017122056138396,0.000393811122600869,-0.0175158672609969
"A9","OPC","HK","GUSB",0.75,-0.0173769472464061,0.00132967950584742,-0.0187066267522535
"A9","OPC","HK","GUSB",0.85,-0.0122762934162448,-0.00207828675561529,-0.0101980066606295
"A9","OPC","HK","GUSB",0.95,0.0100061481440609,-0.000338184095143964,0.0103443322392048
"A9","OPC","HK","POLR2A",0.15,0.00647874127163281,0.00740630245607054,-0.000927561184437731
"A9","OPC","HK","POLR2A",0.25,0.0149827998917119,0.00227750488422256,0.0127052950074894
"A9","OPC","HK","POLR2A",0.35,0.0639587325886072,-0.00224706086647858,0.0662057934550858
"A9","OPC","HK","POLR2A",0.45,0.0568356208561161,0.00315804799017965,0.0536775728659364
"A9","OPC","HK","POLR2A",0.55,0.0437960614994108,-0.000314585899551139,0.0441106473989619
"A9","OPC","HK","POLR2A",0.65,-0.0304226506142666,0.000393811122600869,-0.0308164617368675
"A9","OPC","HK","POLR2A",0.75,-0.0430825656856057,0.00132967950584742,-0.0444122451914532
"A9","OPC","HK","POLR2A",0.85,0.00683952285659327,-0.00207828675561529,0.00891780961220856
"A9","OPC","HK","POLR2A",0.95,-0.113352674646249,-0.000338184095143964,-0.113014490551105
"A9","OPC","METAB","SLC16A1",0.15,0.0760039036313541,0.00740630245607054,0.0685976011752836
"A9","OPC","METAB","SLC16A1",0.25,-0.0401932818572906,0.00227750488422256,-0.0424707867415131
"A9","OPC","METAB","SLC16A1",0.35,0.00918676656299054,-0.00224706086647858,0.0114338274294691
"A9","OPC","METAB","SLC16A1",0.45,-0.00241615571499398,0.00315804799017965,-0.00557420370517363
"A9","OPC","METAB","SLC16A1",0.55,0.00650596876260933,-0.000314585899551139,0.00682055466216046
"A9","OPC","METAB","SLC16A1",0.65,0.00813644002407081,0.000393811122600869,0.00774262890146994
"A9","OPC","METAB","SLC16A1",0.75,-0.0331033791886488,0.00132967950584742,-0.0344330586944962
"A9","OPC","METAB","SLC16A1",0.85,0.0221074111566695,-0.00207828675561529,0.0241856979122848
"A9","OPC","METAB","SLC16A1",0.95,0.0114203865695902,-0.000338184095143964,0.0117585706647342
"A9","OPC","METAB","SLC16A3",0.15,0.0829146067254607,0.00740630245607054,0.0755083042693902
"A9","OPC","METAB","SLC16A3",0.25,0.0155330239959646,0.00227750488422256,0.013255519111742
"A9","OPC","METAB","SLC16A3",0.35,0.0589631152486061,-0.00224706086647858,0.0612101761150847
"A9","OPC","METAB","SLC16A3",0.45,0.0989765266756738,0.00315804799017965,0.0958184786854941
"A9","OPC","METAB","SLC16A3",0.55,0.00416407199414596,-0.000314585899551139,0.00447865789369709
"A9","OPC","METAB","SLC16A3",0.65,0.0103311440813835,0.000393811122600869,0.00993733295878262
"A9","OPC","METAB","SLC16A3",0.75,-0.0193300209067189,0.00132967950584742,-0.0206597004125663
"A9","OPC","METAB","SLC16A3",0.85,-0.0375651518622501,-0.00207828675561529,-0.0354868651066348
"A9","OPC","METAB","SLC16A3",0.95,-0.0615545951265494,-0.000338184095143964,-0.0612164110314055
"A9","OPC","METAB","SLC16A7",0.15,0.00488454181703896,0.00740630245607054,-0.00252176063903157
"A9","OPC","METAB","SLC16A7",0.25,-0.00335723166030365,0.00227750488422256,-0.00563473654452621
"A9","OPC","METAB","SLC16A7",0.35,-0.0887359036679046,-0.00224706086647858,-0.086488842801426
"A9","OPC","METAB","SLC16A7",0.45,-0.0562699977243528,0.00315804799017965,-0.0594280457145325
"A9","OPC","METAB","SLC16A7",0.55,0.0408725797503074,-0.000314585899551139,0.0411871656498586
"A9","OPC","METAB","SLC16A7",0.65,0.0428414210824816,0.000393811122600869,0.0424476099598807
"A9","OPC","METAB","SLC16A7",0.75,-0.0278014400683002,0.00132967950584742,-0.0291311195741477
